ITEM_CODE,SALE_YMD,CENTER_CODE,SALE_QTY,SALE_AMT_VAT,SOURCE
105598,20240216,20085,4,24000,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240214,20006,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240214,20007,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240214,20010,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240214,20034,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240214,20050,1,5940,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240214,20065,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240214,20075,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240214,20079,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240214,20080,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240214,20081,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240214,20084,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240214,20085,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240215,20006,4,26400,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240215,20007,2,13200,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240215,20010,2,12585,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240215,20017,1,6600,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240215,20033,1,5928,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240215,20034,4,25800,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240215,20050,1,6600,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240215,20065,2,13200,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240215,20075,4,26077,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240215,20079,4,25644,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240215,20080,1,6600,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240215,20081,4,26400,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240215,20083,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240215,20084,2,13200,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240215,20085,2,13200,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240215,20091,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240216,20006,21,135723,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240216,20007,12,76731,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240216,20010,15,97080,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240216,20017,9,58725,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240216,20033,1,5991,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240216,20034,12,79200,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240216,20049,1,6600,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240216,20050,11,71940,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240216,20065,6,39600,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240216,20075,16,103368,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240216,20079,7,45563,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240216,20080,18,118800,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240216,20081,10,66000,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240216,20083,3,19800,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240216,20084,8,52800,A3_STORE_SALE(202401_202402_LR11).csv
105599,20240216,20085,15,99000,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240214,20007,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240214,20010,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240214,20017,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240214,20034,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240214,20050,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240214,20065,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240214,20075,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240214,20079,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240214,20080,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240214,20081,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240215,20006,2,13200,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240215,20007,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240215,20010,5,31700,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240215,20017,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240215,20034,2,13200,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240215,20050,3,19800,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240215,20065,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240215,20075,3,19800,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240215,20079,2,12540,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240215,20080,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240215,20081,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240215,20083,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240215,20084,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240215,20085,1,6600,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240215,20091,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240216,20006,9,56820,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240216,20007,3,19800,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240216,20010,3,19800,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240216,20017,4,26400,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240216,20033,1,6600,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240216,20034,12,77880,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240216,20050,4,26400,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240216,20065,2,12867,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240216,20075,5,31740,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240216,20079,3,19800,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240216,20080,6,39600,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240216,20081,7,44400,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240216,20083,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240216,20084,5,33000,A3_STORE_SALE(202401_202402_LR11).csv
105600,20240216,20085,7,46200,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240228,20006,23,23000,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240228,20007,17,16097,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240228,20010,23,22636,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240228,20017,10,10000,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240228,20033,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240228,20034,32,31030,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240228,20049,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240228,20050,19,19000,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240228,20065,17,17000,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240228,20075,22,21780,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240228,20079,12,12000,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240228,20080,24,23615,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240228,20081,19,19000,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240228,20083,13,12919,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240228,20084,16,16000,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240228,20085,17,16664,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240229,20006,95,94357,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240229,20007,68,67256,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240229,20010,62,61647,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240229,20017,34,33182,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240229,20033,31,30774,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240229,20034,110,108232,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240229,20049,4,4000,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240229,20050,38,38000,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240229,20065,63,62901,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240229,20075,56,55327,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240229,20079,49,48481,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240229,20080,101,100267,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240229,20081,48,47616,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240229,20083,33,33200,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240229,20084,48,47597,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240229,20085,62,61400,A3_STORE_SALE(202401_202402_LR11).csv
105720,20240229,20091,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240228,20006,31,30712,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240228,20007,16,15748,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240228,20010,22,21338,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240228,20017,8,8000,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240228,20033,1,1000,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240228,20034,38,36854,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240228,20049,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240228,20050,22,22000,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240228,20065,13,12760,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240228,20075,11,10880,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240228,20079,17,16900,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240228,20080,27,26530,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240228,20081,19,19000,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240228,20083,18,17925,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240228,20084,9,9000,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240228,20085,15,14664,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240229,20006,95,94226,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240229,20007,58,57204,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240229,20010,59,58400,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240229,20017,27,26202,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240229,20033,21,21000,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240229,20034,86,83808,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240229,20049,3,3000,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240229,20050,51,50800,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240229,20065,64,64000,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240229,20075,51,50229,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240229,20079,47,46888,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240229,20080,92,92000,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240229,20081,51,50716,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240229,20083,38,37898,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240229,20084,43,42621,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240229,20085,51,51000,A3_STORE_SALE(202401_202402_LR11).csv
105722,20240229,20091,1,1000,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240228,20006,4,5742,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240228,20007,9,13305,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240228,20010,2,3000,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240228,20017,3,4500,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240228,20033,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240228,20034,15,21704,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240228,20049,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240228,20050,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240228,20065,2,3000,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240228,20075,6,9000,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240228,20079,1,1500,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240228,20080,2,3000,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240228,20081,3,4374,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240228,20083,3,4437,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240228,20084,3,4500,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240228,20085,2,3000,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240229,20006,20,29874,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240229,20007,13,19500,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240229,20010,19,27958,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240229,20017,9,13500,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240229,20033,2,3000,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240229,20034,27,39638,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240229,20049,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240229,20050,3,4500,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240229,20065,13,19206,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240229,20075,14,21000,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240229,20079,9,13500,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240229,20080,15,22356,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240229,20081,8,11928,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240229,20083,10,14631,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240229,20084,2,2109,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240229,20085,12,17801,A3_STORE_SALE(202401_202402_LR11).csv
105723,20240229,20091,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240228,20006,3,3000,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240228,20007,7,6809,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240228,20010,6,5775,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240228,20017,6,6000,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240228,20033,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240228,20034,18,17790,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240228,20049,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240228,20050,7,7000,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240228,20065,10,10000,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240228,20075,13,13000,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240228,20079,7,7000,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240228,20080,6,6000,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240228,20081,5,4913,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240228,20083,3,3000,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240228,20084,2,1712,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240228,20085,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240229,20006,18,17918,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240229,20007,19,18556,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240229,20010,19,19000,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240229,20017,8,8000,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240229,20033,10,10000,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240229,20034,23,22627,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240229,20049,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240229,20050,12,11846,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240229,20065,19,18806,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240229,20075,21,20622,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240229,20079,13,13000,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240229,20080,15,14901,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240229,20081,15,15000,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240229,20083,4,4000,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240229,20084,15,13569,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240229,20085,7,7000,A3_STORE_SALE(202401_202402_LR11).csv
105754,20240229,20091,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240228,20006,1,1000,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240228,20007,10,9811,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240228,20010,6,6000,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240228,20017,8,8000,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240228,20033,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240228,20034,19,18700,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240228,20049,1,1000,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240228,20050,8,8000,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240228,20065,6,6000,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240228,20075,7,7000,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240228,20079,11,11000,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240228,20080,13,13000,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240228,20081,8,7913,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240228,20083,4,4000,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240228,20084,5,4136,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240228,20085,4,4000,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240229,20006,19,18510,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240229,20007,24,23360,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240229,20010,20,19724,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240229,20017,16,15532,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240229,20033,9,8905,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240229,20034,25,24900,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240229,20049,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240229,20050,18,17790,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240229,20065,17,16706,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240229,20075,27,26685,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240229,20079,9,8916,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240229,20080,17,16901,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240229,20081,16,15830,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240229,20083,12,11352,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240229,20084,29,28140,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240229,20085,22,21920,A3_STORE_SALE(202401_202402_LR11).csv
105755,20240229,20091,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105492,20240208,20006,2,14000,A3_STORE_SALE(202401_202402_LR11).csv
105492,20240208,20007,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105492,20240208,20010,2,14000,A3_STORE_SALE(202401_202402_LR11).csv
105492,20240208,20017,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105492,20240208,20034,2,14000,A3_STORE_SALE(202401_202402_LR11).csv
105492,20240208,20050,6,40600,A3_STORE_SALE(202401_202402_LR11).csv
105492,20240208,20065,2,12570,A3_STORE_SALE(202401_202402_LR11).csv
105492,20240208,20075,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105492,20240208,20079,3,21000,A3_STORE_SALE(202401_202402_LR11).csv
105492,20240208,20080,2,13300,A3_STORE_SALE(202401_202402_LR11).csv
105492,20240208,20081,2,11888,A3_STORE_SALE(202401_202402_LR11).csv
105492,20240208,20083,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105492,20240208,20084,1,7000,A3_STORE_SALE(202401_202402_LR11).csv
105492,20240208,20085,3,21000,A3_STORE_SALE(202401_202402_LR11).csv
105493,20240208,20006,2,4000,A3_STORE_SALE(202401_202402_LR11).csv
105493,20240208,20007,2,3900,A3_STORE_SALE(202401_202402_LR11).csv
105493,20240208,20010,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105493,20240208,20017,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105493,20240208,20033,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105493,20240208,20034,3,6000,A3_STORE_SALE(202401_202402_LR11).csv
105493,20240208,20050,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105493,20240208,20065,1,2000,A3_STORE_SALE(202401_202402_LR11).csv
105493,20240208,20075,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105493,20240208,20079,1,2000,A3_STORE_SALE(202401_202402_LR11).csv
105493,20240208,20080,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105493,20240208,20081,2,4000,A3_STORE_SALE(202401_202402_LR11).csv
105493,20240208,20083,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105493,20240208,20084,2,4000,A3_STORE_SALE(202401_202402_LR11).csv
105493,20240208,20085,2,4000,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240214,20006,15,39881,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240214,20007,12,33600,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240214,20010,17,47340,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240214,20017,12,32436,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240214,20033,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240214,20034,12,33344,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240214,20049,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240214,20050,11,29955,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240214,20065,9,24417,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240214,20075,3,8400,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240214,20079,7,18760,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240214,20080,12,32533,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240214,20081,8,20702,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240214,20083,6,16600,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240214,20084,1,2800,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240214,20085,6,16800,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240214,20091,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240215,20006,32,88484,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240215,20007,20,54688,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240215,20010,19,51382,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240215,20017,10,27800,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240215,20033,7,19312,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240215,20034,20,54011,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240215,20049,0,0,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240215,20050,17,45540,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240215,20065,12,32196,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240215,20075,25,68551,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240215,20079,10,27715,A3_STORE_SALE(202401_202402_LR11).csv
105595,20240215,20080,23,62309,A3_STORE_SALE(202401_202402_LR11).csv
